timestamp,user_id,label,anomaly_type,bytes_sent,bytes_received,hour,is_weekend,user_id_encoded,source_ip_encoded,destination_ip_encoded,event_type_encoded,login_status_encoded,protocol_encoded,split
2025-01-05 12:34:44,user_079,0,normal,-0.11680691,-1.0400357,-0.26190963,1.0,78,26,761,3,0,5,train
2025-01-05 12:40:42,user_017,0,normal,-0.023024812,1.382905,-0.26190963,1.0,16,178,949,0,1,0,train
2025-01-05 12:41:42,user_025,0,normal,-0.13353391,-1.0729418,-0.26190963,1.0,24,124,1216,4,1,1,train
2025-01-05 12:41:51,user_094,0,normal,-0.16907553,-0.48429137,-0.26190963,1.0,93,148,903,3,2,1,train
2025-01-05 12:42:07,user_025,0,normal,-0.12367399,-0.57798517,-0.26190963,1.0,24,124,1561,4,1,1,train
2025-01-05 12:42:13,user_058,0,normal,-0.11320979,-0.5341733,-0.26190963,1.0,57,80,962,0,1,0,train
2025-01-05 12:42:39,user_013,0,normal,-0.08715938,-0.21410117,-0.26190963,1.0,12,120,196,3,2,1,train
2025-01-05 12:46:50,user_036,0,normal,-0.11235151,0.38391575,-0.26190963,1.0,35,81,373,2,1,1,train
2025-01-05 12:47:09,user_057,0,normal,-0.011899389,0.8697382,-0.26190963,1.0,56,188,1081,0,1,0,train
2025-01-05 12:49:38,user_059,0,normal,-0.09479007,0.3503126,-0.26190963,1.0,58,163,71,3,2,5,train
2025-01-05 12:49:50,user_079,0,normal,-0.12371247,-0.37044147,-0.26190963,1.0,78,144,1706,1,1,1,train
2025-01-05 12:49:56,user_087,0,normal,-0.1254737,0.8522687,-0.26190963,1.0,86,175,1050,0,1,0,train
2025-01-05 12:51:32,user_084,0,normal,-0.116916984,-0.013542371,-0.26190963,1.0,83,76,1181,4,1,1,train
2025-01-05 12:54:12,user_003,0,normal,-0.13599409,0.12483463,-0.26190963,1.0,2,160,551,2,1,1,train
2025-01-05 12:54:44,user_078,0,normal,-0.15065274,-0.43976793,-0.26190963,1.0,77,0,636,2,1,4,train
2025-01-05 12:55:30,user_022,0,normal,-0.16198753,-1.1319579,-0.26190963,1.0,21,180,855,3,2,5,train
2025-01-05 12:56:27,user_005,0,normal,-0.14093444,-0.43939036,-0.26190963,1.0,4,167,986,0,1,0,train
2025-01-05 12:56:48,user_095,0,normal,-0.12878293,-1.1382022,-0.26190963,1.0,94,24,1213,4,1,1,train
2025-01-05 12:59:14,user_007,0,normal,-0.117408864,-0.22532642,-0.26190963,1.0,6,197,755,3,2,1,train
2025-01-05 12:59:17,user_037,0,normal,-0.09825093,0.91577196,-0.26190963,1.0,36,182,1677,1,1,1,train
2025-01-05 12:59:52,user_084,0,normal,-0.054908507,0.23663697,-0.26190963,1.0,83,76,1095,0,1,0,train
2025-01-05 13:03:31,user_039,0,normal,-0.17799173,-0.44152504,0.031350955,1.0,38,89,717,3,2,1,train
2025-01-05 13:04:10,user_048,0,normal,-0.11947492,-0.54622626,0.031350955,1.0,47,108,1533,4,1,1,train
2025-01-05 13:05:44,user_024,0,normal,-0.09945331,-0.56160474,0.031350955,1.0,23,10,736,3,2,1,train
2025-01-05 13:06:03,user_028,1,data_exfiltration,2.7059686,-0.9183005,0.031350955,1.0,27,189,2026,2,1,1,train
2025-01-05 13:06:44,user_062,0,normal,-0.13066807,0.07540286,0.031350955,1.0,61,128,1782,1,1,1,train
2025-01-05 13:10:09,user_041,0,normal,-0.12800084,1.5164173,0.031350955,1.0,40,190,1579,4,1,1,train
2025-01-05 13:11:21,user_010,0,normal,-0.16785239,0.3771196,0.031350955,1.0,9,150,1780,1,1,1,train
2025-01-05 13:14:08,user_035,0,normal,-0.1098005,1.6387769,0.031350955,1.0,34,49,945,0,1,0,train
2025-01-05 13:14:27,user_069,1,data_exfiltration,2.9768445,-1.0324118,0.031350955,1.0,68,177,1990,2,1,1,train
2025-01-05 13:18:54,user_037,0,normal,-0.10443446,-1.263045,0.031350955,1.0,36,3,1662,1,1,1,train
2025-01-05 13:21:38,user_017,0,normal,-0.07826628,-0.54552925,0.031350955,1.0,16,29,1701,1,1,1,train
2025-01-05 13:21:42,user_094,0,normal,0.03240986,0.049118638,0.031350955,1.0,93,148,828,3,0,5,train
2025-01-05 13:22:27,user_088,0,normal,-0.14438684,-0.47512817,0.031350955,1.0,87,168,1732,1,1,1,train
2025-01-05 13:23:24,user_043,0,normal,-0.11738038,-0.47443116,0.031350955,1.0,42,102,1091,0,1,0,train
2025-01-05 13:24:12,user_073,0,normal,-0.1428681,-0.13262007,0.031350955,1.0,72,31,1159,0,1,0,train
2025-01-05 13:26:39,user_043,0,normal,-0.10538205,0.3633095,0.031350955,1.0,42,102,627,2,1,1,train
2025-01-05 13:29:25,user_043,0,normal,-0.05083106,0.37542057,0.031350955,1.0,42,33,523,2,1,4,train
2025-01-05 13:29:34,user_042,1,data_exfiltration,16.201612,-0.17011502,0.031350955,1.0,41,88,1989,2,1,1,train
2025-01-05 13:30:04,user_056,0,normal,-0.15152873,0.3328721,0.031350955,1.0,55,192,1565,4,1,1,train
2025-01-05 13:31:49,user_085,0,normal,-0.1306496,0.66611534,0.031350955,1.0,84,164,358,2,1,4,train
2025-01-05 13:33:03,user_037,0,normal,-0.13538828,2.5223043,0.031350955,1.0,36,182,477,2,1,4,train
2025-01-05 13:33:24,user_019,0,normal,-0.09067644,-0.6399637,0.031350955,1.0,18,166,1483,4,1,1,train
2025-01-05 13:34:01,user_020,0,normal,-0.09071262,-0.011988551,0.031350955,1.0,19,187,1730,1,1,1,train
2025-01-05 13:34:51,user_003,1,unusual_ip_change,-0.106568255,-0.29352018,0.031350955,1.0,2,203,27,3,2,1,train
2025-01-05 13:35:02,user_032,0,normal,-0.091366924,-0.12393611,0.031350955,1.0,31,57,269,2,1,4,train
2025-01-05 13:35:21,user_024,0,normal,0.03985119,0.46456912,0.031350955,1.0,23,133,64,3,0,5,train
2025-01-05 13:36:04,user_008,0,normal,-0.14155334,0.25859374,0.031350955,1.0,7,121,1475,4,1,1,train
2025-01-05 13:36:08,user_073,0,normal,-0.14985988,-0.06300318,0.031350955,1.0,72,31,1443,4,1,1,train
2025-01-05 13:36:32,user_033,0,normal,-0.14200519,0.6877381,0.031350955,1.0,32,103,1263,4,1,1,train
2025-01-05 13:36:48,user_054,0,normal,-0.13256785,-0.97047687,0.031350955,1.0,53,101,1834,1,1,1,train
2025-01-05 13:39:38,user_087,0,normal,-0.16019167,-0.077365115,0.031350955,1.0,86,62,1015,0,1,0,train
2025-01-05 13:40:28,user_056,0,normal,-0.063122675,-0.021137204,0.031350955,1.0,55,71,1784,1,1,1,train
2025-01-05 13:41:38,user_060,0,normal,-0.14548068,0.74700105,0.031350955,1.0,59,15,1376,4,1,1,train
2025-01-05 13:42:03,user_067,0,normal,-0.16857673,-0.15527387,0.031350955,1.0,66,30,636,2,1,1,train
2025-01-05 13:43:11,user_020,0,normal,-0.15389268,0.63259935,0.031350955,1.0,19,60,70,3,2,1,train
2025-01-05 13:43:26,user_069,0,normal,-0.1335778,-0.7751749,0.031350955,1.0,68,177,1155,0,1,0,train
2025-01-05 13:43:37,user_036,0,normal,-0.08615099,-0.6310038,0.031350955,1.0,35,81,1007,0,1,0,train
2025-01-05 13:44:04,user_085,0,normal,-0.14768913,0.009764911,0.031350955,1.0,84,83,1307,4,1,1,train
2025-01-05 13:45:39,user_039,0,normal,-0.14026321,0.71178603,0.031350955,1.0,38,113,636,2,1,4,train
2025-01-05 13:47:41,user_005,0,normal,-0.1358794,-1.3222063,0.031350955,1.0,4,23,23,3,2,1,train
2025-01-05 13:49:15,user_043,0,normal,-0.17335236,0.07595468,0.031350955,1.0,42,102,1535,4,1,1,train
2025-01-05 13:50:22,user_056,0,normal,-0.08642656,-0.6753094,0.031350955,1.0,55,192,768,3,2,5,train
2025-01-05 13:51:00,user_061,0,normal,-0.10908923,1.5966785,0.031350955,1.0,60,138,159,3,2,1,train
2025-01-05 13:52:55,user_013,0,normal,-0.15217148,-0.60152483,0.031350955,1.0,12,120,1509,4,1,1,train
2025-01-05 13:53:37,user_065,0,normal,-0.1523162,-0.71536016,0.031350955,1.0,64,70,1161,0,1,0,train
2025-01-05 13:56:39,user_029,0,normal,-0.101774156,-1.1766266,0.031350955,1.0,28,92,160,3,2,1,train
2025-01-05 13:56:40,user_021,0,normal,-0.071422294,0.2861123,0.031350955,1.0,20,68,1110,0,1,0,train
2025-01-05 13:56:54,user_080,0,normal,-0.17524059,0.064976305,0.031350955,1.0,79,44,33,3,2,1,train
2025-01-05 13:58:07,user_038,0,normal,-0.0701822,0.9861149,0.031350955,1.0,37,161,252,2,1,4,train
2025-01-05 13:59:15,user_023,0,normal,-0.13344693,-1.0096709,0.031350955,1.0,22,56,811,3,2,5,train
2025-01-05 14:01:15,user_061,0,normal,-0.11745197,0.3102473,0.32461154,1.0,60,73,1800,1,1,1,train
2025-01-05 14:01:18,user_035,0,normal,-0.13298585,-0.30133283,0.32461154,1.0,34,162,1104,0,1,0,train
2025-01-05 14:01:51,user_040,0,normal,-0.10996831,-0.5378037,0.32461154,1.0,39,147,419,2,1,4,train
2025-01-05 14:03:14,user_026,0,normal,-0.17922258,1.141337,0.32461154,1.0,25,59,284,2,1,1,train
2025-01-05 14:03:49,user_058,0,normal,-0.15738587,-0.8165617,0.32461154,1.0,57,80,616,2,1,4,train
2025-01-05 14:04:08,user_079,0,normal,-0.15763067,-0.6658703,0.32461154,1.0,78,144,853,3,2,5,train
2025-01-05 14:05:31,user_003,0,normal,-0.1557378,1.0029019,0.32461154,1.0,2,160,48,3,2,5,train
2025-01-05 14:06:21,user_094,0,normal,-0.117864564,-1.1727057,0.32461154,1.0,93,28,954,0,1,0,train
2025-01-05 14:07:36,user_050,0,normal,-0.055311095,-1.1850636,0.32461154,1.0,49,66,182,3,2,5,train
2025-01-05 14:10:27,user_085,0,normal,-0.07368463,-0.90544885,0.32461154,1.0,84,83,1780,1,1,1,train
2025-01-05 14:12:42,user_029,0,normal,-0.067361005,-0.15881716,0.32461154,1.0,28,92,90,3,2,5,train
2025-01-05 14:13:13,user_059,0,normal,-0.13885377,-0.6810455,0.32461154,1.0,58,163,324,2,1,1,train
2025-01-05 14:15:35,user_074,0,normal,-0.14943881,0.30663142,0.32461154,1.0,73,91,376,2,1,4,train
2025-01-05 14:16:15,user_076,0,normal,-0.11988058,-0.044691354,0.32461154,1.0,75,135,406,2,1,4,train
2025-01-05 14:17:39,user_050,0,normal,-0.15761064,2.127489,0.32461154,1.0,49,136,1546,4,1,1,train
2025-01-05 14:23:37,user_019,0,normal,-0.109827444,-0.16401592,0.32461154,1.0,18,166,1608,4,1,1,train
2025-01-05 14:24:20,user_003,0,normal,-0.051135115,-1.01137,0.32461154,1.0,2,160,1765,1,1,1,train
2025-01-05 14:29:31,user_019,0,normal,-0.1110098,-0.92548877,0.32461154,1.0,18,95,1079,0,1,0,train
2025-01-05 14:29:59,user_052,0,normal,-0.16924104,-0.18152906,0.32461154,1.0,51,110,1541,4,1,1,train
2025-01-05 14:33:31,user_094,0,normal,-0.15531905,0.48073173,0.32461154,1.0,93,28,1315,4,1,1,train
2025-01-05 14:35:46,user_049,0,normal,-0.093157396,1.8920202,0.32461154,1.0,48,53,1793,1,1,1,train
2025-01-05 14:36:18,user_099,0,normal,-0.121107586,-0.075317554,0.32461154,1.0,98,2,175,3,0,1,train
2025-01-05 14:42:08,user_080,0,normal,-0.13881451,-0.6457433,0.32461154,1.0,79,105,1764,1,1,1,train
2025-01-05 14:46:11,user_036,0,normal,-0.12435677,0.5835161,0.32461154,1.0,35,81,574,2,1,1,train
2025-01-05 14:46:19,user_079,0,normal,-0.061884895,0.017345222,0.32461154,1.0,78,26,1571,4,1,1,train
2025-01-05 14:47:53,user_096,0,normal,-0.09632421,0.37425885,0.32461154,1.0,95,185,1636,4,1,1,train
2025-01-05 14:48:48,user_061,0,normal,-0.084003344,0.18361835,0.32461154,1.0,60,73,1580,4,1,1,train
2025-01-05 14:49:30,user_034,0,normal,-0.099904396,0.75288236,0.32461154,1.0,33,172,543,2,1,4,train
2025-01-05 14:49:37,user_076,0,normal,-0.16987841,0.7503846,0.32461154,1.0,75,20,1754,1,1,1,train
2025-01-05 14:50:35,user_058,0,normal,-0.1579632,-0.9821668,0.32461154,1.0,57,80,442,2,1,1,train
2025-01-05 14:53:11,user_068,0,normal,-0.113011196,0.17362744,0.32461154,1.0,67,25,11,3,2,1,train
2025-01-05 14:54:19,user_042,0,normal,-0.13302203,1.089335,0.32461154,1.0,41,88,200,3,2,1,train
2025-01-05 14:55:04,user_057,0,normal,-0.094091125,-0.15650822,0.32461154,1.0,56,188,652,2,1,4,train
2025-01-05 14:55:19,user_039,0,normal,-0.14811635,0.27674583,0.32461154,1.0,38,89,278,2,1,4,train
2025-01-05 14:55:29,user_100,0,normal,-0.13784614,0.51946104,0.32461154,1.0,99,63,515,2,1,4,train
2025-01-05 14:57:31,user_025,0,normal,-0.14857899,0.26563674,0.32461154,1.0,24,64,1808,1,1,1,train
2025-01-05 14:57:38,user_056,0,normal,-0.0963704,-0.8423958,0.32461154,1.0,55,71,933,3,2,5,train
2025-01-05 14:58:06,user_046,0,normal,-0.1400877,-0.11955056,0.32461154,1.0,45,173,30,3,2,1,train
2025-01-05 14:59:25,user_099,0,normal,-0.13082281,0.16090646,0.32461154,1.0,98,2,1035,0,1,0,train
2025-01-05 15:01:57,user_041,0,normal,-0.1092047,-0.0109139485,0.6178721,1.0,40,61,1149,0,1,0,train
2025-01-05 15:02:02,user_017,0,normal,-0.10450451,0.8596747,0.6178721,1.0,16,178,269,2,1,4,train
2025-01-05 15:02:28,user_055,0,normal,-0.14043024,1.2164286,0.6178721,1.0,54,145,184,3,2,1,train
2025-01-05 15:03:26,user_055,0,normal,-0.13490717,0.27777687,0.6178721,1.0,54,145,1407,4,1,1,train
2025-01-05 15:05:59,user_006,0,normal,-0.14373793,0.33987153,0.6178721,1.0,5,117,1682,1,1,1,train
2025-01-05 15:06:54,user_065,0,normal,-0.13176808,-1.2269732,0.6178721,1.0,64,122,325,2,1,4,train
2025-01-05 15:06:57,user_045,0,normal,-0.11046096,0.53061366,0.6178721,1.0,44,7,1087,0,1,0,train
2025-01-05 15:09:19,user_005,0,normal,-0.043144178,-1.3319938,0.6178721,1.0,4,23,1783,1,1,1,train
2025-01-05 15:09:59,user_046,0,normal,-0.15958355,-0.5777964,0.6178721,1.0,45,173,34,3,2,1,train
2025-01-05 15:10:30,user_061,0,normal,-0.11322211,0.23522836,0.6178721,1.0,60,138,1148,0,1,0,train
2025-01-05 15:12:37,user_012,0,normal,-0.107034735,-0.28165597,0.6178721,1.0,11,131,1754,1,1,1,train
2025-01-05 15:13:15,user_075,0,normal,-0.08848569,0.7802557,0.6178721,1.0,74,153,1227,4,1,1,train
2025-01-05 15:14:56,user_051,0,normal,-0.14658222,-1.5400313,0.6178721,1.0,50,100,1489,4,1,1,train
2025-01-05 15:15:33,user_046,0,normal,-0.1125732,0.19481456,0.6178721,1.0,45,173,1265,4,1,1,train
2025-01-05 15:17:44,user_046,0,normal,-0.03352134,-0.19946332,0.6178721,1.0,45,18,1031,0,1,0,train
2025-01-05 15:20:34,user_038,0,normal,-0.1019843,2.1415026,0.6178721,1.0,37,161,1823,1,1,1,train
2025-01-05 15:21:55,user_042,0,normal,-0.16966903,0.8609236,0.6178721,1.0,41,111,1576,4,1,1,train
2025-01-05 15:22:55,user_063,0,normal,-0.10999679,-0.59308773,0.6178721,1.0,62,165,1741,1,1,1,train
2025-01-05 15:24:04,user_011,1,unusual_ip_change,-0.008484709,0.06894072,0.6178721,1.0,10,262,144,3,2,5,train
2025-01-05 15:24:53,user_082,0,normal,-0.14411819,1.194254,0.6178721,1.0,81,116,144,3,2,1,train
2025-01-05 15:25:08,user_035,0,normal,-0.11121148,-0.1711025,0.6178721,1.0,34,49,1626,4,1,1,train
2025-01-05 15:26:31,user_001,0,normal,-0.123095125,-0.39039424,0.6178721,1.0,0,142,1828,1,1,1,train
2025-01-05 15:27:26,user_096,0,normal,-0.09839334,-0.48912707,0.6178721,1.0,95,97,1036,0,1,0,train
2025-01-05 15:28:08,user_050,0,normal,-0.075515136,-0.6648974,0.6178721,1.0,49,66,1085,0,1,0,train
2025-01-05 15:28:57,user_019,0,normal,-0.09227756,-0.44775483,0.6178721,1.0,18,166,204,3,2,1,train
2025-01-05 15:31:33,user_033,0,normal,-0.16112386,0.6719821,0.6178721,1.0,32,90,1363,4,1,1,train
2025-01-05 15:31:49,user_086,0,normal,-0.13944341,-0.5542568,0.6178721,1.0,85,22,1608,4,1,1,train
2025-01-05 15:33:20,user_030,0,normal,-0.13883221,0.100627005,0.6178721,1.0,29,32,1403,4,1,1,train
2025-01-05 15:33:52,user_076,0,normal,-0.08318585,1.0734192,0.6178721,1.0,75,135,1225,4,1,1,train
2025-01-05 15:34:18,user_013,0,normal,-0.075329624,-0.25556052,0.6178721,1.0,12,51,200,3,2,1,train
2025-01-05 15:34:55,user_041,0,normal,-0.09280331,-1.1893766,0.6178721,1.0,40,61,1242,4,1,1,train
2025-01-05 15:36:55,user_047,0,normal,-0.12092131,-0.16940346,0.6178721,1.0,46,186,1171,0,1,0,train
2025-01-05 15:41:34,user_086,0,normal,-0.12998761,-0.9743251,0.6178721,1.0,85,176,1473,4,1,1,train
2025-01-05 15:41:44,user_005,0,normal,-0.1728266,-0.342647,0.6178721,1.0,4,23,1564,4,1,1,train
2025-01-05 15:43:28,user_069,0,normal,-0.11810473,-1.175973,0.6178721,1.0,68,177,284,2,1,1,train
2025-01-05 15:46:53,user_027,0,normal,-0.12065727,-0.73576313,0.6178721,1.0,26,72,1302,4,1,1,train
2025-01-05 15:48:32,user_004,0,normal,-0.12129233,-0.16130036,0.6178721,1.0,3,79,647,2,1,4,train
2025-01-05 15:49:35,user_055,0,normal,0.0005561892,0.7673895,0.6178721,1.0,54,145,1873,1,1,1,train
2025-01-05 15:53:55,user_042,1,brute_force_login,-0.18508743,-1.8358959,0.6178721,1.0,41,88,193,3,0,5,train
2025-01-05 15:55:41,user_081,0,normal,-0.10976201,0.01219003,0.6178721,1.0,80,154,621,2,1,1,train
2025-01-05 15:58:11,user_042,0,normal,-0.1446578,-0.8950223,0.6178721,1.0,41,88,956,0,1,0,train
2025-01-05 15:59:19,user_040,0,normal,-0.11170875,1.3210863,0.6178721,1.0,39,147,931,3,2,1,train
2025-01-05 15:59:19,user_014,0,normal,-0.15777923,-0.5890943,0.6178721,1.0,13,77,191,3,2,5,train
2025-01-05 16:02:25,user_025,0,normal,-0.10474699,-0.1536765,0.91113275,1.0,24,64,1097,0,1,0,train
2025-01-05 16:03:12,user_008,0,normal,-0.12863512,0.044820223,0.91113275,1.0,7,121,1216,4,1,1,train
2025-01-05 16:03:23,user_043,0,normal,-0.13001147,2.4778535,0.91113275,1.0,42,33,195,3,2,1,train
2025-01-05 16:10:51,user_025,0,normal,-0.13688162,-0.47986224,0.91113275,1.0,24,124,239,2,1,4,train
2025-01-05 16:12:14,user_084,0,normal,-0.1408567,-0.2112404,0.91113275,1.0,83,126,108,3,2,5,train
2025-01-05 16:13:40,user_002,0,normal,-0.14698018,0.12827626,0.91113275,1.0,1,55,171,3,2,1,train
2025-01-05 16:13:47,user_014,0,normal,-0.04051928,0.5812217,0.91113275,1.0,13,170,100,3,2,5,train
2025-01-05 16:14:10,user_052,0,normal,-0.13129775,0.7306932,0.91113275,1.0,51,110,1712,1,1,1,train
2025-01-05 16:14:37,user_048,0,normal,-0.13300201,0.2356495,0.91113275,1.0,47,108,67,3,2,1,train
2025-01-05 16:14:40,user_043,0,normal,-0.09502485,1.5013437,0.91113275,1.0,42,33,1212,4,1,1,train
2025-01-05 16:15:49,user_054,0,normal,-0.107635915,0.055014435,0.91113275,1.0,53,101,397,2,1,1,train
2025-01-05 16:15:55,user_021,0,normal,-0.13221839,-0.5178945,0.91113275,1.0,20,68,1589,4,1,1,train
2025-01-05 16:21:36,user_002,0,normal,-0.11057565,-1.057331,0.91113275,1.0,1,55,509,2,1,4,train
2025-01-05 16:21:57,user_100,0,normal,-0.15360555,-0.6855472,0.91113275,1.0,99,63,720,3,2,1,train
2025-01-05 16:26:24,user_021,0,normal,-0.08739801,-0.8358465,0.91113275,1.0,20,68,1137,0,1,0,train
2025-01-05 16:27:11,user_044,0,normal,-0.15183972,1.141976,0.91113275,1.0,43,129,1581,4,1,1,train
2025-01-05 16:27:13,user_006,0,normal,-0.15129472,0.02949986,0.91113275,1.0,5,117,1513,4,1,1,train
2025-01-05 16:27:57,user_058,0,normal,-0.17830811,-0.86738753,0.91113275,1.0,57,80,601,2,1,1,train
2025-01-05 16:30:59,user_050,0,normal,-0.16469403,0.6019732,0.91113275,1.0,49,136,1671,1,1,1,train
2025-01-05 16:37:13,user_050,0,normal,-0.013750676,-0.50225466,0.91113275,1.0,49,66,453,2,1,4,train
2025-01-05 16:37:16,user_009,0,normal,-0.13910471,0.021048248,0.91113275,1.0,8,151,1014,0,1,0,train
2025-01-05 16:37:54,user_089,0,normal,-0.1407189,-0.15271807,0.91113275,1.0,88,196,1814,1,1,1,train
2025-01-05 16:39:11,user_089,0,normal,-0.037413273,0.06732881,0.91113275,1.0,88,54,439,2,1,4,train
2025-01-05 16:39:16,user_077,0,normal,-0.13530207,-1.0233358,0.91113275,1.0,76,181,766,3,2,5,train
2025-01-05 16:40:20,user_026,0,normal,-0.16463707,-0.3328739,0.91113275,1.0,25,59,68,3,2,1,train
2025-01-05 16:42:22,user_071,0,normal,-0.13256478,-0.94236296,0.91113275,1.0,70,21,1636,4,1,1,train
2025-01-05 16:43:50,user_084,0,normal,-0.13065037,0.4279019,0.91113275,1.0,83,76,489,2,1,4,train
2025-01-05 16:45:12,user_027,0,normal,-0.15555306,-0.24631022,0.91113275,1.0,26,123,1318,4,1,1,train
2025-01-05 16:45:39,user_096,0,normal,-0.15546069,-0.7327426,0.91113275,1.0,95,185,1851,1,1,1,train
2025-01-05 16:46:26,user_024,0,normal,-0.17290127,1.9701614,0.91113275,1.0,23,133,1721,1,1,1,train
2025-01-05 16:46:31,user_061,0,normal,-0.122945786,0.71718806,0.91113275,1.0,60,73,852,3,2,1,train
2025-01-05 16:47:25,user_002,0,normal,-0.11279104,-1.2547531,0.91113275,1.0,1,139,1205,4,1,1,train
2025-01-05 16:48:49,user_014,0,normal,-0.072560005,1.0750892,0.91113275,1.0,13,77,604,2,1,1,train
2025-01-05 16:49:08,user_048,0,normal,-0.16093758,1.1546389,0.91113275,1.0,47,108,1197,4,1,1,train
2025-01-05 16:50:32,user_028,0,normal,-0.12244852,-0.06393257,0.91113275,1.0,27,13,448,2,1,1,train
2025-01-05 16:53:30,user_064,0,normal,-0.12614493,1.137939,0.91113275,1.0,63,158,80,3,2,5,train
2025-01-05 16:54:03,user_091,0,normal,-0.06252457,-0.35207155,0.91113275,1.0,90,118,759,3,2,5,train
2025-01-05 16:57:12,user_070,0,normal,-0.16909555,0.50881666,0.91113275,1.0,69,179,609,2,1,1,train
2025-01-05 16:57:31,user_086,0,normal,-0.14056341,2.1597853,0.91113275,1.0,85,176,291,2,1,1,train
2025-01-05 16:57:48,user_034,0,normal,-0.14367712,-0.89842033,0.91113275,1.0,33,50,1559,4,1,1,train
2025-01-05 16:59:43,user_027,0,normal,-0.13935873,-0.41627187,0.91113275,1.0,26,72,1003,0,1,0,train
2025-01-05 16:59:49,user_071,0,normal,-0.11793154,0.8260861,0.91113275,1.0,70,21,1,3,2,5,train
2025-01-05 17:02:33,user_009,0,normal,-0.13338535,-1.1437058,1.2043934,1.0,8,35,120,3,2,1,train
2025-01-05 17:03:39,user_035,0,normal,-0.1137902,0.014324715,1.2043934,1.0,34,49,83,3,2,5,train
2025-01-05 17:05:11,user_094,0,normal,-0.16015242,1.1984363,1.2043934,1.0,93,148,911,3,2,5,train
2025-01-05 17:05:42,user_082,0,normal,-0.07820854,-0.001315124,1.2043934,1.0,81,116,1797,1,1,1,train
2025-01-05 17:10:08,user_099,0,normal,-0.13688162,0.98983246,1.2043934,1.0,98,152,1132,0,1,0,train
2025-01-05 17:10:44,user_042,0,normal,-0.14673232,-1.0880443,1.2043934,1.0,41,88,297,2,1,4,train
2025-01-05 17:10:51,user_040,0,normal,-0.13133007,3.3341818,1.2043934,1.0,39,147,171,3,0,5,train
2025-01-05 17:10:53,user_024,0,normal,-0.09278868,0.5126504,1.2043934,1.0,23,133,1109,0,1,0,train
2025-01-05 17:11:33,user_072,1,brute_force_login,-0.12753282,-1.4726073,1.2043934,1.0,71,45,185,3,0,1,train
2025-01-05 17:13:04,user_098,0,normal,-0.15756062,0.5305701,1.2043934,1.0,97,99,1415,4,1,1,train
2025-01-05 17:14:04,user_052,0,normal,-0.14200364,0.37048322,1.2043934,1.0,51,46,218,3,2,1,train
2025-01-05 17:14:41,user_028,0,normal,-0.11122226,2.1235974,1.2043934,1.0,27,189,248,2,1,1,train
2025-01-05 17:14:55,user_081,0,normal,-0.11507262,0.77632034,1.2043934,1.0,80,154,702,2,1,1,train
2025-01-05 17:17:27,user_070,0,normal,-0.14897695,0.16263454,1.2043934,1.0,69,179,1136,0,1,0,train
2025-01-05 17:18:19,user_075,0,normal,-0.108712055,0.35096607,1.2043934,1.0,74,153,1648,4,1,1,train
2025-01-05 17:18:56,user_063,0,normal,-0.16117543,2.1272132,1.2043934,1.0,62,165,85,3,2,1,train
2025-01-05 17:19:13,user_012,0,normal,-0.102846436,-0.7960281,1.2043934,1.0,11,67,1764,1,1,1,train
2025-01-05 17:19:16,user_050,0,normal,-0.14676312,-0.71347237,1.2043934,1.0,49,136,1598,4,1,1,train
2025-01-05 17:19:33,user_028,0,normal,-0.06434738,-0.40394297,1.2043934,1.0,27,189,429,2,1,4,train
2025-01-05 17:24:28,user_060,0,normal,-0.11716562,-0.90298015,1.2043934,1.0,59,15,356,2,1,1,train
2025-01-05 17:25:16,user_084,0,normal,-0.15285888,-0.9878593,1.2043934,1.0,83,126,1155,0,1,0,train
2025-01-05 17:27:59,user_081,0,normal,-0.14768682,0.88508767,1.2043934,1.0,80,154,1431,4,1,1,train
2025-01-05 17:28:34,user_074,0,normal,-0.082471505,1.5602001,1.2043934,1.0,73,91,1136,0,1,0,train
2025-01-05 17:32:29,user_023,0,normal,-0.08872046,0.5556635,1.2043934,1.0,22,56,80,3,2,5,train
2025-01-05 17:33:37,user_015,0,normal,-0.15361941,-0.7324231,1.2043934,1.0,14,4,1668,1,1,1,train
2025-01-05 17:35:25,user_047,0,normal,-0.08887442,-0.5144819,1.2043934,1.0,46,186,1572,4,1,1,train
2025-01-05 17:38:04,user_087,0,normal,-0.108499594,-0.08859036,1.2043934,1.0,86,62,1802,1,1,1,train
2025-01-05 17:40:07,user_071,0,normal,-0.045890704,-0.4691743,1.2043934,1.0,70,169,1531,4,1,1,train
2025-01-05 17:44:39,user_091,0,normal,-0.10326365,0.24116772,1.2043934,1.0,90,118,1810,1,1,1,train
2025-01-05 17:46:57,user_031,0,normal,-0.15218227,-0.27228948,1.2043934,1.0,30,198,1206,4,1,1,train
2025-01-05 17:49:16,user_100,0,normal,-0.15977292,-1.2326366,1.2043934,1.0,99,63,867,3,2,5,train
2025-01-05 17:49:26,user_061,0,normal,-0.107314155,-0.09548815,1.2043934,1.0,60,138,1029,0,1,0,train
2025-01-05 17:49:30,user_019,0,normal,-0.16037257,0.13803482,1.2043934,1.0,18,166,1696,1,1,1,train
2025-01-05 17:50:05,user_006,0,normal,-0.08652201,3.4999614,1.2043934,1.0,5,8,983,0,1,0,train
2025-01-05 17:51:57,user_014,0,normal,-0.09629265,0.085451856,1.2043934,1.0,13,170,179,3,2,1,train
